ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
-0.2522130315617854,-0.4331587256406986,0.2626578729872986,-0.07105629951403063,0.21377817841583274,0.6599584979816739,1.7546175563528563,-0.7916532729558589,0.32950100717958997,0
0.12746972499388812,-0.501287808465102,0.33655833851183414,-0.8119504562082834,0.4333599537565334,0.9278067991270756,0.9078157086843114,-0.977607260480574,-0.4234749858170094,0
0.4199797197937697,-1.2527604232029539,1.661200538501025,0.359132798740321,1.980197012370599,1.3696586142276093,0.5834932004455297,0.7087069263639086,0.09703303245797479,0
-0.5572967639311694,-0.6853063490215617,0.3926190484307938,-0.5617337199525849,-0.014799206837658466,0.6906756034594363,-0.015075690483671921,0.27251438627601327,0.29145764730842927,0
-0.9698937121401117,-0.8924601782920341,-0.8516036406019319,0.38732261832924614,-0.014799206837658466,-0.9703144910704867,-1.0869329602019402,0.5632586541902667,1.7983903964286365,0
-1.1388446633240044,-1.6921937330365073,-0.5415048758927578,1.8539900819947637,-0.14527852032381056,0.5775023519233478,-0.9156297141097792,-0.600953955718598,1.0996290960018604,0
1.2056535125683665,-0.24196372960976587,-0.48808366145077303,-0.6724665533015072,-0.45541169100390066,-0.08426427510920771,0.8557345804332189,-0.39041574988978045,-1.3351244645004117,0
1.4806605683459313,-0.36281608042877705,0.08384468331840295,0.17650893160670506,1.145596771743294,0.1273163094732225,0.3380007293050898,-1.3710758676356394,0.03787568842997783,0
-3.072555824441685,-1.4868229178527954,-0.07956738958924559,1.276157238111483,-0.5964338473819408,-0.24542343540862313,-0.8360301945763292,1.0699255419953575,-1.4732566083171725,0
0.5071830728496511,0.8741464530608624,-0.6398986448073873,-0.01830030298681931,-0.5656107575358439,-0.16082024971929923,0.3297336912482605,-2.138926219771044,-2.0050269852985587,0
-0.6686626168398834,-0.1292312383766783,-0.539980018812957,1.1402054166164735,-0.014799206837658466,-0.1603328745703587,-0.46714388919161903,1.1808781383045872,1.4209734784355512,0
-1.1444536483556016,0.05011960762526082,-0.24108915866301572,0.45547710124814395,0.4245785044061752,-0.07908697025489493,0.10023376887103201,0.8980959600040486,-1.2660607431213662,0
-1.1082121148957993,0.15239550718362402,0.6828866129136157,0.05475536596871006,-0.055920688497665995,-0.7562457271122591,-0.7546712488163625,-0.02935852154560702,-0.02537175184759186,0
0.38253814955183507,1.2948109911162677,-0.44230958585755475,2.504511708670338,0.4967148229245435,1.0983424351507776,-1.7074046265385017,-0.6852025722871291,-0.8123920191574756,0
0.09072231876914268,-0.6559542726641509,-0.7091967600549097,-0.10628687109604713,-0.014799206837658466,1.6011426098660548,-0.0344068625741236,-0.37267732264536896,0.42088744439262454,0
-0.46457519003180425,0.5064171531120701,-0.11960607029081106,-1.1035311925017455,-0.16486155288753307,-0.7036972435740682,-0.1592864884941059,-3.0754146495235446,-0.055157023094643806,0
0.208811905312022,-0.2450245256680609,-1.1056602321637377,-1.0290106458175254,0.2665105627011922,0.6075451497023744,1.0708087291154649,-1.780246895685063,0.48182627972733744,0
3.0935488581814705,0.22390660006104368,-0.7883736584558636,0.4385388017075357,-0.014799206837658466,0.2578846344317155,2.221335007369893,-0.2920982542653005,-0.6340407301495528,0
-1.5489924172605143,-0.1841647617211947,-0.08370326370971336,-0.5899345248037013,-0.18855796166408642,-0.8509769507453926,-0.7773324715927986,-0.16137001241070079,0.09191335817889225,0
-0.02547354645713591,-0.009665635910529073,-0.010792728984398023,-0.24765577739905745,0.7220307166857473,-0.3028492669696962,-0.01985300922014304,0.7102084906613395,-0.015151139574996026,0
1.0046715173258456,1.0609753203204861,0.7875150441227633,0.4424011639977843,0.9866491920781568,0.07523857670096365,0.599012052608467,0.4275861405716113,-0.2485052981087359,0
3.2885390868577504,3.0944480397910805,-0.5624257694742991,-0.7854752884312607,-0.014799206837658466,-0.3201801762649424,-0.06699624011110825,-0.1293089308943533,0.3711942535282857,0
1.0624836977767897,0.21268688265296734,-0.9514976176544342,-1.6168803225152013,-0.8384059164649488,0.5989543332683132,-0.5808200544526513,-0.22889854177309812,0.5570408723888756,0
-1.8538062718047037,-1.181944916602353,0.26667179113298606,-0.7294180595769417,-1.2884726152614436,0.07965670938649362,-1.093739690818341,-1.402783879692001,0.6099547889642006,0
1.4337624212149211,2.3557389050646536,0.2312284717223603,-0.13727642751588276,1.7915090356274452,0.6406190400033893,-0.2713792431857427,0.3202706691506399,0.688068541634682,0
1.710215468273254,-0.016194525602069187,-1.2161455471559708,-0.5400415335311429,0.9081924719149685,-1.2672696367437368,-0.36785196536204423,-1.8426703695707296,0.8973007065672634,0
-2.2391582376213206,-1.171624409381755,-0.18584193408284055,-1.551129618324147,-0.928644717123309,0.07705207968268181,-0.4787521474919487,0.013636032150744902,0.558091069888359,0
-0.421269641850943,-0.5988038705401033,0.2799008565518577,-0.8625912597382638,-0.5204657746767006,0.6357522252538932,0.5927259275053461,-0.5503552667096817,-2.144602696948544,0
-1.7082569710852222,-1.3220464002405679,-0.9721978349408377,0.23858335586887913,0.13770852797812716,1.2114938775238728,-0.042622581465036107,0.16545128159415703,1.1001325617071744,0
-1.078964686810633,-1.8423607040258019,-0.06033139142156303,0.6729276546748109,-1.466727197515499,0.1871761349117702,0.1739274739423582,1.3876516412590154,1.4097806615833122,0
1.0099699059804468,0.539557948266275,1.9109409946472766,-0.3248439420713756,-0.6528638961936618,-0.539313260372398,0.48735036031657947,-0.5841523044286444,-1.7637004302479364,0
-0.4508508758982973,0.040011966586108914,-0.2861559339142965,0.7202994683572312,-0.014799206837658466,0.12190525927549026,-0.4180789051435509,0.013636032150744902,-2.2634769352238955,0
-1.1639764780884791,-0.5006310259174089,0.5739368126795107,-0.3799631552621551,-0.6126723683207441,-0.2138624487318486,-1.384746381626226,0.8293819802472198,-0.12228395442653296,0
-3.1959282485919656,-2.0229975206949447,-1.1782487782265847,1.8021563936764322,-0.8904288979250597,0.9615594384816487,-1.676023964502226,0.6280757700577775,-0.4326339640643206,0
-0.6118516959415439,-0.10164446806026187,0.11316566614320751,0.6166343583287908,0.18387648088030203,-1.5974474724194108,-0.24482942124081,0.7558401942401674,-0.44022111505091793,0
2.3340114882127234,-1.6000733015944852,1.0614698703860121,0.38299947393075007,1.918881143663288,0.8044738669676506,-0.689653665418817,0.5856477090535888,0.9158193115830421,0
0.1270301060599219,-0.2217974478903303,-0.07105206662232062,-0.3445765083053982,0.6368267257662088,-0.44448801843402197,0.03223911439215316,0.9307074935240501,0.5344826788108237,0
0.4206854106125868,0.7437215807286863,0.5329795299615957,0.7353436697488654,-0.931130877619599,1.7116558149860266,-0.12794407280070377,0.6728033907486481,0.7121260205540966,0
-0.7005507613159745,0.4626007885949123,0.9327458812561855,0.37401982680125934,-0.1228984869151621,0.06052728309694832,-1.1080772094327782,0.013636032150744902,1.4879492157815573,0
-0.24654718680238205,1.090105330482928,0.21924624714994576,-0.31790189678163433,-0.014799206837658466,0.4616308544635837,-0.1127962630197822,0.7473208239368582,-0.7089138644625064,0
-0.07086387045890215,-0.410068833127993,1.143292713471333,0.18352330044668516,1.19937924384654,-1.2425512292179648,0.020035452830318583,0.2311863162591202,0.39538134499560806,0
-0.1919071049377091,-0.9300516788008956,-0.4826481054077817,-1.3593737670020953,-0.715463569237938,-0.6880750447352619,0.2579238175010792,1.9148861360265248,0.09721266178422762,0
0.6792816923071255,0.4228256266647269,-0.589778889194227,1.0558100761177798,0.716906449006037,1.6453362357507573,0.9005183255834737,0.14786766273987115,1.42954318932266,0
-2.0054656176494037,-2.1565069848030562,-1.2316482677472915,-1.1095637268632477,-1.9968703093511553,0.23556415427426564,1.2972779108154966,1.2700880284896283,0.6323696348799236,0
0.056567870021253575,0.5366005491745982,0.1944124899640239,-2.0203579200123003,0.28103155973711674,0.9985499500137058,0.3510275464894723,0.013636032150744902,1.5595196583961817,0
-1.7598642342298947,0.08157954972374067,1.6933937256379226,1.6611145796311957,0.12289064197617836,-0.44100239590667945,-1.86279896601749,0.5873649345742405,-1.539305939716222,0
0.5734432786021479,2.4847897804326435,0.5906297205101626,1.3253690252398587,2.5230723353473183,-0.8343266098893685,0.23259443516513606,-0.6068080303599244,-0.393843395553375,0
-0.4070633699870044,-0.5802188836756415,-0.6251988586901659,1.8790939461569534,-0.7847461774379706,0.5004757431615869,-2.2701339366674316,-0.07997361251411131,0.4348875622457015,0
-1.6607463382695045,0.38140344112202895,0.8318516115627007,-0.6296843234999567,-0.8184269901119563,0.3713535001689916,-1.0484194881158426,2.835432901796797,1.006163755397613,0
0.9885246140698466,0.6395573215904429,-2.1216513945420323,-0.9174941173210551,0.11131417527770111,2.3437941808225724,0.19402880423736402,1.0263276976669076,-1.6883560662417583,0
0.8362070816161322,1.0964398072746602,-0.6234277288362715,-0.49199700436361304,-0.8999063888706222,-0.38194962274483824,-0.14964827790667384,0.7745804793686619,-0.09499250895208257,0
-1.1597436102740992,-0.7767149388264425,0.5914693733970103,0.5961480592800735,1.1745774592695823,-0.30159081801646825,-0.061369508769081635,0.9724241111195822,-0.780892474807694,0
1.1466030862681014,0.7164130251455508,1.2946874283132868,-0.9067255894285045,-0.2648118374533158,0.21460865126348694,1.0516122230464946,0.8460661011248445,-1.380569955139413,0
0.9920862689530283,0.6109435345336519,0.9414976527651369,-0.5201443331407342,-0.07277310034944887,0.12324776317531744,-0.722345083087494,-0.6650145897335841,-2.0335419259402197,0
-0.3091666991570466,-1.3886385329187174,-1.2119626615001087,-0.1988173235880133,1.0278587872140923,0.06465616433177605,-1.9875703124499347,0.45833367539130615,0.15396648549660125,0
1.4743372749878598,0.8310895201024511,-0.046024926655167296,-1.899173309568914,-0.014799206837658466,0.6658432804612026,-0.47149467052660443,-0.0543377920982003,1.6647491928877385,0
-0.4830795169156354,-0.0870757595732947,0.10766424584037156,-0.2828086256744266,-0.014799206837658466,0.07411358212976675,0.6006834121250996,-0.11610091036423897,1.0222522045518465,0
2.133439126402742,-1.4597912292347759,-0.4107334598990796,0.18049193412090173,1.5775671457465594,-0.19349838446261328,0.24750271378059555,1.4441689141564615,0.18687484479738445,0
-0.02547354645713591,0.0916689946020026,-1.874874925102084,-1.3415308992534007,0.20698179220454407,-0.4696819716361199,-1.0701883323631562,-0.9931792957008468,-0.9616909749871474,0
-0.02547354645713591,-1.318166608453591,0.7403596334458499,0.8233416092562531,-0.014799206837658466,-0.9886430441919578,0.25809303182971727,-1.1430131676840143,-0.17417522296997007,0
-1.273303541984372,-0.03162936719380362,0.1183211852069151,-0.10279575745328122,-2.431750596214509,0.585847808385618,-0.7938471221585608,-1.0708795905950468,-0.04973397348023475,0
0.9079864429282755,0.43881438623569,0.644251720856146,-0.3083480815560363,-1.1600067290392664,1.600954114486772,-0.5865590544291535,0.04149948884218829,-2.0428933495930894,0
-1.7128248393722099,-1.2151138446870071,-0.8683896504361557,1.4777257844458054,-0.014799206837658466,0.7120328615881087,-1.9310483882847826,-0.7289359774536868,0.5452917731100122,0
1.4121093113119427,1.0400812389133034,0.9643350254954925,0.34455621026490996,0.10929135614320794,1.403508255037934,0.5588634704655008,-0.5246821050690945,1.8840219015929431,0
-0.12426340424189332,-0.37399131794436896,-0.9851925487098052,-0.1616346029626145,0.005371312513127058,1.0205948689649127,0.6957296661653793,0.9706879044550135,1.2715588180197275,0
0.4679683534315749,-0.691496025214126,-0.7374819717286205,-1.3290044282658795,-0.08902978606885878,1.168588597284301,-0.9484859190152215,1.33654408564275,-0.910570633282956,0
-0.6237179196106787,-1.2329766358632799,0.4475322112779825,0.6575932916880545,-0.9800108102496311,1.3250952998927985,0.021624197341854393,0.10865880579158436,1.0296116055978988,0
-0.028921634039349445,0.140916993323777,0.2847437951220145,-0.8238359477984611,1.8722630397165256,-0.6755048479544093,-0.4347945563139687,1.445053570838285,0.583644894566272,0
0.9008391720284359,-0.5786290848439548,-0.4574801999949935,0.16972446472602934,-0.014799206837658466,0.8929429962569541,-1.1892624768772708,-0.6780899838843772,-1.7159896039343594,0
1.7715536518786372,-0.24337088436732812,0.5005697602664578,-1.9257343562941085,1.7238161215516912,-1.2523429270665543,0.7960388619754813,1.5861310700434608,-1.2009866960601574,0
-2.7024599177044686,0.06446147897378761,2.638770649640132,0.44184642323601253,-0.248054732719625,0.012518650658262348,0.37644547560903074,-0.7504795364960152,0.36050548824547723,0
-0.02547354645713591,-0.008697878073910776,-0.3903179979839257,0.07780907479869781,-0.32636623023240185,1.567519061631415,0.41715809707544177,0.9306041555395919,1.0202780856681424,0
1.0244924312266797,-0.6650295822975983,-1.7702901581840833,-0.05152077992670714,2.096735931426756,-0.27976730656856863,0.5555889215175515,-0.9031653649879546,-0.9883780511309983,0
-1.7988053533903285,-1.724233632390582,0.7811090563993499,1.1618936880348125,-0.9748348054442134,0.1061251462609781,0.9113170342852382,-0.21341154773470036,0.535433345865318,0
-0.23446023662773033,1.393004050995742,-0.46064015473147785,1.6971828127243729,-0.31471464276336875,0.18133907833979243,-0.21578643728078417,-0.268145727322039,0.04699936903039988,0
-2.8228159920322873,1.9494766995195705,1.9640184593691064,0.3461319951255469,-0.8358516400128181,-0.28413420021923563,-0.8996579348555187,0.1795438311251514,-0.3693598699729596,0
-1.204267234294596,-1.076849117286528,0.37473844350702107,-0.5283111152806979,-0.9161372776702981,0.8858278643498885,0.22011353507097575,-0.3356237905696134,0.25496200563027316,0
0.26834895215988686,1.337677665532432,1.6753156658510062,-1.6336828291570684,0.1553194654250027,0.334187334345467,0.5507054792269717,0.09798715765307399,-0.7466804267077414,0
0.2200064271876284,0.6560447637182164,0.283791109958273,-0.7601370000179569,-0.014799206837658466,-0.002500962244419301,-0.6112544589125828,-1.0721364146383954,-1.9319751958053146,0
1.0730571379028315,-1.2721786906293617,-0.6972334108724515,-0.3862016532754821,2.368895573111834,0.23064069981202892,0.11239230771012121,-1.0713333891187364,-0.897615504452089,0
-0.7314307229754614,0.7101686814381958,-0.3043493164110227,-0.6902991231635485,-1.918275892835048,0.8819516945434154,0.6337490690057501,-1.2750208429366554,1.3843877512617244,0
-1.3830227314914958,-0.09738912761335684,-0.5328680959629938,0.45531861310849897,-0.31825946594078747,0.22581357513253175,0.9637692745331475,0.008544115434832786,0.7393652840200025,0
-0.7707959458579603,-0.4993083764601119,0.5187902446775692,-0.20152914430874638,-0.014799206837658466,0.07132716643709908,0.10503843686969101,0.5724764009948764,-2.229267106520736,0
-0.6524719371098807,0.9038833715921943,0.30630320355444907,-0.2620307142130731,-0.9762216690672745,0.04332997450640746,0.07591767456404773,0.2941485495279902,-0.3536297459084039,0
-2.1739556737312316,-0.56750725607542,-0.008739469124131212,0.15635899358155575,-0.9509774374174572,0.2610839511744294,-0.5541863439044291,-0.20576213300207336,1.231539294262829,0
-0.6085005998218396,1.5958685140363018,-0.7553733101651313,0.5635303870282277,-1.6747167672735852,0.760045903494362,-1.3872334323763247,0.20862766330235827,-0.3363761329320669,0
-0.02547354645713591,0.688791164968899,0.8462569373642396,1.4289341393755317,-0.8534155644624969,0.0027917913052506057,0.9137904957721732,0.23166722536458173,2.319505306907899,0
-0.02547354645713591,-0.49908055282286334,0.005257570844335168,0.7418426242615337,-0.014799206837658466,-0.49234772530680987,-1.2712486521573214,0.2218072239947356,1.2774520367241813,0
2.2203310186677196,-1.0066472923856364,-0.022104655344210532,0.4910430187649394,0.6245797805404563,1.6705635614324068,-0.05098667701789795,-0.6478125863193248,1.405067692291773,0
-0.7262298644813892,0.927903914371492,-0.19782656653173672,0.6596607015372989,-2.9910547556834604,-1.8588702457050028,-1.4010472424623805,-0.8731510210721823,0.08710987663478226,0
-0.28330078219580795,0.2790494752839502,-0.36157995399014636,-0.24515928833540715,0.8243203850483426,1.6048899250397655,-1.8980215873094808,0.033442317879336894,-0.12541980264844316,0
2.127635648417444,-0.1694436686991049,-1.49365264851514,-1.404056896151275,-0.7502558010094851,-1.1734207631371294,1.282014222041883,0.13571982958998843,-0.002994606552747084,0
-2.0293579093632896,-1.5081352330588758,0.25531047778477567,0.08383901383122304,-1.4088879118943867,0.6940736872063176,-1.1105790834984202,0.23224681869598282,2.544703392557961,0
-1.0052727658857818,-0.5826875795696812,-0.4663661471869506,0.8296420478654818,-0.82666229944473,1.56046156921799,-1.192682491258087,-0.5445910673660112,1.6255089296214311,0
-0.21183676602604512,1.0861128477831765,0.5868775426469102,0.4818631683628663,0.4659021674257959,0.48518532194421626,-0.12728204851511,-0.10117112944914088,1.2172724245538575,0
0.4770612274289295,-0.10014763308171633,-0.7196809814126452,0.47946658493081856,-0.2565741236518189,-1.5400194781854966,-0.2741534027189386,1.4361443737454422,-0.8424264723575181,0
1.6523590410984383,-0.6322124872708793,-2.00152501900193,-0.44591786613604617,1.0305823228756998,-0.2461926896068907,-0.1604609309550715,-0.5688393848022797,0.3467535692233383,0
2.0906676259807653,-0.5642077463875124,-0.1564352055422989,-0.8608135477747958,-0.014799206837658466,0.763178163355312,0.6658346504206379,-1.1300720511807218,-1.4960918464054422,0
1.8831359694035128,0.6548272197683302,-1.737030170044949,-0.6907686937516729,-0.014799206837658466,0.07582185277487022,-0.5802996345767459,-1.3055594276688753,0.2722306628184396,0
1.3181212179777337,0.9901225192533143,0.3643178557159367,-0.22444826110010083,-0.014799206837658466,-0.5699656153928798,0.3728779117852358,0.013636032150744902,-1.3706830083428325,0
0.019222203749783374,1.4309905241562637,0.1686995698061756,-1.4717429413289629,-1.3908788119605784,-1.0489360018646394,0.5405044396730861,-1.317527590846599,-1.1550944473551055,0
-0.02547354645713591,1.7568469830583766,-1.3750014749872375,-1.9671516303321939,-0.014799206837658466,-0.7597763290108935,-0.8974101367943528,-0.4473908093589342,-1.020479996359633,0
2.3721009146907797,-0.4403420138481092,-0.026284405573306118,-0.08277307119324079,0.18766813858225143,0.37558028326658444,0.6644779325143793,-2.0393420813814243,-0.0026911682077862455,0
-0.5482257252137992,-1.2680736085768272,0.1181945089266887,-0.18279670314645463,-1.1872469774077743,-0.061685139111692384,-0.12202376572684748,-0.032730898633065685,-0.7395976264980173,0
2.120995009099409,0.46228220057967206,-0.9562932537002747,-0.3776751069084427,-1.0116486967036067,0.5217841213060329,0.9453145871524586,0.4003852301331784,-0.7220171408170736,0
-0.23782177927234766,0.8153955632717085,2.228517073538358,0.3932310373867487,-1.7281163012894227,0.4662702611028279,-0.33858880155863447,-0.3392208960300909,-1.3397674943285987,0
2.128687339814362,0.4743431315057055,-0.03480496752445667,0.23351536151865243,-0.014799206837658466,-0.3844037080865078,2.1875371817841405,-0.23770453184767346,-0.8918558937988506,0
1.1895483821738884,0.6102885774023672,0.581157984812942,0.12628290246942087,-0.014799206837658466,-0.5220351682318569,0.5050465593540844,0.7877828062532639,0.5752032554736464,0
-1.151699514390118,-0.6325582389582138,-0.7576042544524759,0.21162453710438556,-0.5881130625185085,-1.4536914017008649,-0.6367134728867457,0.013636032150744902,0.509162443482219,0
-0.39376245960901873,1.6925275098379478,1.2274728833358135,0.857333918087955,-0.014799206837658466,-1.189927032811953,-1.3396065229760943,0.8976409547255348,-0.7386168674869908,0
2.4519147452096255,-0.8417930413926364,-1.7049525883782812,-1.4253997547720483,-0.014799206837658466,-1.2194574916899041,0.6082003677978841,-1.251620898544451,0.4376353389519435,0
-2.54219939243241,0.604950451167296,2.3150675146993183,0.6370728689253055,-0.014799206837658466,-0.9149790405756385,-0.07718379108464418,-0.8654811410016192,-0.8543196799494522,0
1.7316886340287692,0.42256606221139914,-0.4367446725177249,0.5165462724733771,-0.014799206837658466,-0.4810551215687743,0.9653938192051673,-0.026508314666139447,-1.0170751452401081,0
1.3869716855724128,0.2911528803928897,-0.13065292349304028,-0.1007596942024992,-0.07399551520568225,-0.05154716856182624,0.5574959472569242,0.72230951904354,0.7693575606383231,0
-0.5421878147018192,-1.4656687357992495,0.102937811197569,-1.3182882003864693,-0.014799206837658466,0.5990818969309244,-1.415145285491561,-0.2899478019099612,-0.4453176136892235,0
0.4435530902464225,1.14307715979778,-0.03949065886679627,-0.5111655372899742,0.18442485310580012,0.5698910860436911,0.03473448621868266,-1.891824633211077,-0.31546949269228985,0
-0.5875198696070841,-0.12632061124962563,-0.3061464133900459,1.055448346418788,-0.014799206837658466,-0.30715648973609516,1.1913333087279099,-0.32555863999255424,-0.9671891479155318,0
1.0043669522937932,0.30884104436673837,-1.3186607412026845,-0.40450468575704557,-0.20706217760956874,-0.969918414760987,-0.08692076756352204,-1.5295301174789206,1.2009836507032954,0
-1.3097290104453536,0.05970979517397148,-0.5952589826535052,-0.26168667193195594,-0.18417416335001485,-1.5204659320205343,-0.5363565698458417,-0.0019726783367460823,1.1180712911207684,0
-1.145958378597398,-1.004574965872613,-0.2700805674004482,1.2448765075365165,-0.536017719295762,0.8110869489222444,0.3662275572504537,-1.1238838072132171,-0.49869223899184323,0
-0.02547354645713591,1.724268785797374,0.7814116730913095,0.8858073388202492,0.861719793903079,0.6619664489885497,0.4650131548158087,0.27592817455349267,0.9359078181899552,0
-0.9585740349462581,-1.018393150649388,1.1256594220788616,0.7519426186612612,0.4724447921729765,1.5420095257591249,0.4073269417759756,0.38369350220628273,0.775427277126855,0
-0.19809952126139746,1.2139827447835256,-1.5740794378878116,1.3965908786631132,-0.014799206837658466,0.9257743466698195,-0.8145535012535011,1.6028775725432889,1.0407025253982811,0
-0.02547354645713591,1.5995610798347475,0.36944230296741676,1.1368506509897038,-1.01795865432501,0.7009109980037198,-0.04314815979334355,0.1710179011737469,-0.032953411929782024,0
-1.8543267495239668,0.02758555440577166,-1.387673596277288,2.330402071576838,-0.014799206837658466,-1.6143150229688235,1.7151916950898447,0.9728169039413213,0.5051677872894238,0
1.8336023519596993,2.065298537683144,-1.5446624994143765,0.7754608497793456,0.7100542588899036,-0.9034410921805914,0.23040982038391353,-0.8728064492220743,0.8583897655088056,0
0.5003609549069606,-2.9174944870727724,-1.1406726110229666,-1.2066654034859556,-2.391021614772547,2.2152108313272225,-1.4129704000110417,-0.020504430057521714,-1.9472166878943724,0
-0.796513348001661,0.16713549243724168,0.3855278418371995,0.3600340136316479,-0.5523301815064469,0.10536387216136425,1.1251869032126673,-0.40813687301820556,0.7949887618220538,0
-0.2335734509660684,-0.11964868086552763,0.03216147499821485,0.20738910401764743,-0.014799206837658466,-1.235642013675021,-0.7429939186065617,0.013636032150744902,0.5028446131419733,0
